TimeStamp,Decoded Data,RSSI,SNR (LSNR),Throughput (bps),Latency (s)
2024-12-18 03:05:56.325009,1;2024-12-18 03:05:51.606391;,-103,2.0,22.38918381835789,5.141205310821533
2024-12-18 03:07:04.007842,1;2024-12-18 03:07:00.706744;,-103,0.0,3.427753009006355,5.162261486053467
2024-12-18 03:07:14.418352,1;2024-12-18 03:07:12.728512;,-105,0.0,22.285448936545414,5.156420469284058
2024-12-18 03:07:35.168968,1;2024-12-18 03:07:30.759994;,-96,-1.5,11.180316436477971,5.173505544662476
2024-12-18 04:08:59.254669,1;2024-12-18 04:08:55.899523;,-107,-1.8,0.06297356213987228,5.49678897857666
2024-12-18 04:10:01.633720,1;2024-12-18 04:09:58.992097;,-109,-5.5,3.719198029493222,5.203157663345337
2024-12-18 04:13:03.332937,1;2024-12-18 04:12:59.272103;,-108,-3.0,1.2768353825197953,5.154967546463013
2024-12-18 04:14:06.452119,1;2024-12-18 04:14:02.362876;,-107,1.2,3.6755863669822064,5.185981035232544
2024-12-18 04:14:47.900502,1;2024-12-18 04:14:44.437150;,-109,-3.2,5.59732406227438,5.149450063705444
2024-12-18 04:18:46.607215,1;2024-12-18 04:18:44.780657;,-106,-2.8,0.9719039325304364,5.14470648765564
2024-12-18 04:19:18.133534,1;2024-12-18 04:19:14.833449;,-93,-0.2,7.358931242107465,5.169907093048096
2024-12-18 04:20:51.614355,1;2024-12-18 04:20:47.973221;,-109,-1.5,2.4817924473387714,5.144553899765015
2024-12-18 04:26:45.728853,1;2024-12-18 04:26:42.504270;,-109,-3.0,0.6551553297044459,5.305557489395142
2024-12-18 05:28:30.271272,1;2024-12-18 05:28:25.563435;,-107,-2.0,0.06262581839776968,5.236100673675537
2024-12-18 05:30:09.171625,1;2024-12-18 05:30:04.717141;,-108,-1.5,2.3457952387222596,5.225923776626587
2024-12-18 05:32:19.102468,1;2024-12-18 05:32:16.910905;,-108,-4.0,1.785565262552192,5.235982894897461
2024-12-18 05:34:18.891419,1;2024-12-18 05:34:14.095897;,-105,-1.8,1.9367395938756335,5.176704168319702
2024-12-18 05:36:54.490391,1;2024-12-18 05:36:50.333712;,-107,-6.5,1.491013343543075,5.146144390106201
2024-12-18 05:36:59.692837,1;2024-12-18 05:36:56.345055;,-109,-1.8,44.59350494168896,5.192699909210205
2024-12-18 05:38:07.391788,1;2024-12-18 05:38:05.447725;,-109,-1.5,3.4269368185513343,5.26535177230835
2024-12-18 05:41:25.740317,1;2024-12-18 05:41:23.756004;,-107,-0.8,1.169658276055094,5.152169466018677
2024-12-18 05:41:30.926577,1;2024-12-18 05:41:29.766703;,-105,-2.0,44.73474862410374,5.163813591003418
2024-12-18 05:42:23.010283,1;2024-12-18 05:42:20.830540;,-107,-5.0,4.4543558411409,5.306413412094116
2024-12-18 05:45:40.375720,1;2024-12-18 05:45:39.139385;,-104,-4.8,1.1754845340070703,5.166188716888428
2024-12-18 05:49:44.783783,1;2024-12-18 05:49:42.509222;,-109,-3.0,0.9492321597372808,5.1394641399383545
2024-12-18 05:51:07.902318,1;2024-12-18 05:51:03.634536;,-102,-4.0,2.791194493760173,5.1602606773376465
2024-12-18 05:51:13.108347,1;2024-12-18 05:51:09.644925;,-109,-3.5,44.563702656318156,5.1607584953308105
2024-12-18 05:51:44.265237,1;2024-12-18 05:51:39.697227;,-108,-3.8,7.446188017802131,5.141622066497803
2024-12-18 05:52:46.571890,1;2024-12-18 05:52:42.788633;,-107,-4.0,3.7235184135396744,5.1423499584198
2024-12-18 05:53:07.404059,1;2024-12-18 05:53:06.830764;,-107,-1.8,11.136623520749717,5.140868663787842
2024-12-18 05:54:15.157468,1;2024-12-18 05:54:09.920529;,-109,0.5,3.424181856015926,5.2020745277404785
2024-12-18 05:54:30.681481,1;2024-12-18 05:54:27.952522;,-110,-4.5,14.944587973947097,5.145115852355957
2024-12-18 05:56:09.569441,1;2024-12-18 05:56:07.083657;,-110,-3.0,2.3460894994234316,5.142679214477539
2024-12-18 05:57:11.963151,1;2024-12-18 05:57:10.175044;,-107,1.5,3.7183237205162922,5.155111789703369
2024-12-18 05:57:17.370214,1;2024-12-18 05:57:16.186920;,-104,-2.5,42.906830992299795,5.351552248001099
2024-12-18 05:57:59.025684,1;2024-12-18 05:57:58.261818;,-105,-0.8,5.569496968028528,5.188287973403931
2024-12-18 05:58:09.403514,1;2024-12-18 05:58:04.273211;,-105,-5.2,22.35566266313578,5.1405675411224365
2024-12-18 05:58:45.848964,1;2024-12-18 05:58:43.323037;,-104,1.5,6.365677508655788,5.197967767715454
2024-12-18 05:59:17.229327,1;2024-12-18 05:59:13.374054;,-107,-3.5,7.393125443570723,5.262377500534058
2024-12-18 06:00:24.680724,1;2024-12-18 06:00:22.473539;,-109,-5.8,3.4395133995243548,5.166171312332153
2024-12-18 06:04:28.496167,1;2024-12-18 06:04:25.813321;,-87,-0.8,0.9515393891366428,5.158544063568115
2024-12-18 06:06:12.681794,1;2024-12-18 06:06:10.979457;,-107,-4.2,2.2267947675919038,5.144338607788086
2024-12-18 06:07:30.758931,1;2024-12-18 06:07:26.093121;,-96,-7.0,2.971420375838526,5.171158075332642
2024-12-18 06:07:46.294621,1;2024-12-18 06:07:44.124330;,-107,-2.5,14.933357985964728,5.1463823318481445
2024-12-18 06:07:51.453126,1;2024-12-18 06:07:50.135032;,-105,-3.2,44.974219003443416,5.140886306762695
2024-12-18 06:08:48.990132,1;2024-12-18 06:08:47.214338;,-109,-3.2,4.032196441972841,5.180175065994263
2024-12-18 06:09:20.544550,1;2024-12-18 06:09:17.267423;,-99,-4.2,7.352348927467262,5.203442096710205
2024-12-18 06:10:17.922939,1;2024-12-18 06:10:14.350757;,-102,-1.0,4.043334448907179,5.15202522277832
2024-12-18 06:12:01.946055,1;2024-12-18 06:11:59.517090;,-107,-0.5,2.230273343620275,5.200618028640747
2024-12-18 06:13:25.610210,1;2024-12-18 06:13:20.637515;,-105,-5.0,2.772991698233119,5.166674852371216
2024-12-18 06:14:58.999904,1;2024-12-18 06:14:53.784105;,-107,-0.8,2.4842139361875883,5.181272506713867
2024-12-18 06:18:16.479404,1;2024-12-18 06:18:12.062563;,-109,-0.8,1.1748056006965375,5.273680210113525
2024-12-18 06:18:21.670744,1;2024-12-18 06:18:18.073191;,-105,-1.5,44.68968950612326,5.1445653438568115
2024-12-18 06:18:26.835541,1;2024-12-18 06:18:24.082968;,-103,-0.5,44.91947820057767,5.142596244812012
2024-12-18 06:18:57.951410,1;2024-12-18 06:18:54.130434;,-99,-0.5,7.456005211825101,5.15978741645813
2024-12-18 06:19:50.002444,1;2024-12-18 06:19:45.197758;,-107,-5.5,4.457163487609742,5.138328790664673
2024-12-18 06:20:10.821385,1;2024-12-18 06:20:09.240629;,-108,-1.8,11.143692490790361,5.14381217956543
2024-12-18 06:21:29.013539,1;2024-12-18 06:21:24.331338;,-107,-0.8,2.967055031364775,5.190735816955566
2024-12-18 06:22:15.708303,1;2024-12-18 06:22:12.411058;,-109,-3.0,4.968423103153362,5.140156507492065
2024-12-18 06:24:04.823024,1;2024-12-18 06:24:03.552734;,-109,-4.2,2.126202460010441,5.154042482376099
2024-12-18 06:24:36.119640,1;2024-12-18 06:24:33.606269;,-105,1.5,7.412943927136017,5.30095911026001
2024-12-18 06:25:33.267835,1;2024-12-18 06:25:30.688824;,-109,-1.8,4.0596209480278915,5.148157596588135
2024-12-18 06:26:04.399666,1;2024-12-18 06:26:00.741935;,-104,-4.8,7.452178550142727,5.15334415435791
2024-12-18 06:28:56.130699,1;2024-12-18 06:28:55.008686;,-104,1.5,1.350950629166071,5.204071283340454
2024-12-18 06:32:49.820745,1;2024-12-18 06:32:46.355641;,-107,-1.5,0.9927675699835804,5.1975257396698
2024-12-18 06:33:00.185741,1;2024-12-18 06:32:58.376403;,-104,-5.2,22.3830264506918,5.187880992889404
2024-12-18 06:33:05.374012,1;2024-12-18 06:33:04.387410;,-105,-2.2,44.71627186641088,5.144718170166016
2024-12-18 06:34:38.733638,1;2024-12-18 06:34:37.531542;,-104,-2.0,2.485013977803399,5.1405980587005615
2024-12-18 06:36:12.318155,1;2024-12-18 06:36:10.673136;,-96,-1.2,2.4790426735303517,5.144014835357666
2024-12-18 07:37:39.411027,1;2024-12-18 07:37:38.841796;,-104,0.5,0.06292220125449129,5.140665292739868
2024-12-18 07:37:49.774877,1;2024-12-18 07:37:44.852901;,-107,-2.0,22.385499084799136,5.164060831069946
2024-12-18 07:38:57.281392,1;2024-12-18 07:38:53.952982;,-104,-1.5,3.4367055363425787,5.219803333282471
2024-12-18 07:39:12.774350,1;2024-12-18 07:39:11.984063;,-105,-6.0,14.974540534148769,5.160715579986572
2024-12-18 07:41:38.469304,1;2024-12-18 07:41:36.200788;,-107,-3.0,1.5923681730449606,5.20235013961792
2024-12-18 07:43:16.885827,1;2024-12-18 07:43:15.338904;,-108,-4.2,2.357327863029809,5.147275686264038
2024-12-18 07:45:21.356213,1;2024-12-18 07:45:18.537430;,-105,-0.5,1.8638970750294832,5.148845195770264
2024-12-18 07:48:28.105906,1;2024-12-18 07:48:24.783012;,-105,-3.0,1.2423051858113499,5.148577451705933
2024-12-18 07:55:24.176320,1;2024-12-18 07:55:19.407028;,-105,-3.5,0.5575977963881452,5.22978949546814
2024-12-18 07:57:44.638630,1;2024-12-18 07:57:43.621012;,-108,-3.2,1.6516887245954663,5.144906044006348
2024-12-18 08:01:02.490063,1;2024-12-18 08:01:01.929616;,-116,0.0,1.1725970216899193,5.144035816192627
2024-12-18 08:01:12.880371,1;2024-12-18 08:01:07.939619;,-104,0.5,22.32848456528664,5.183364391326904
2024-12-18 09:04:09.324920,1;2024-12-18 09:04:06.273853;,-104,-2.5,0.06143344586217103,5.139699459075928
2024-12-18 09:05:01.217922,1;2024-12-18 09:04:57.340842;,-104,-3.8,4.470737031987559,5.1607911586761475
2024-12-18 09:05:21.992892,1;2024-12-18 09:05:21.383851;,-113,-6.5,11.167279193568543,5.14091157913208
2024-12-18 09:05:32.374465,1;2024-12-18 09:05:27.395576;,-103,1.0,22.347302286256863,5.1529457569122314
2024-12-18 09:08:23.847954,1;2024-12-18 09:08:21.650631;,-99,-8.0,1.3529786704455875,5.13904881477356
2024-12-18 09:10:23.810467,1;2024-12-18 09:10:18.821707;,-98,-4.5,1.9339374682390567,5.143425464630127
2024-12-18 09:15:09.292147,1;2024-12-18 09:15:04.210931;,-104,-3.8,0.8126616171982461,5.367422103881836
2024-12-18 09:15:35.293117,1;2024-12-18 09:15:34.263025;,-103,0.2,8.922742684035445,5.258722543716431
2024-12-18 09:15:56.029171,1;2024-12-18 09:15:52.295144;,-91,-0.5,11.188247258982779,5.150676727294922
2024-12-18 09:17:08.748057,1;2024-12-18 09:17:07.408927;,-108,0.0,3.1903677527993306,5.1511335372924805
2024-12-18 09:19:34.669060,1;2024-12-18 09:19:31.624690;,-105,-4.0,1.5899025383433367,5.16108512878418
